speaker,class,original_file,augmented_file,aug_mode,rel_path
SPK002,unknown,Copy of 07-09-2026 15.55(4).wav,Copy of 07-09-2026 15.55(4)_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.55(4)_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.55(4).wav,Copy of 07-09-2026 15.55(4)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.55(4)_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.55(4).wav,Copy of 07-09-2026 15.55(4)_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.55(4)_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.55(4).wav,Copy of 07-09-2026 15.55(4)_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.55(4)_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.55(4).wav,Copy of 07-09-2026 15.55(4)_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.55(4)_aug_comp.wav
SPK002,unknown,Copy of 07-09-2026 15.55(5).wav,Copy of 07-09-2026 15.55(5)_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.55(5)_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.55(5).wav,Copy of 07-09-2026 15.55(5)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.55(5)_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.55(5).wav,Copy of 07-09-2026 15.55(5)_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.55(5)_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.55(5).wav,Copy of 07-09-2026 15.55(5)_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.55(5)_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.55(5).wav,Copy of 07-09-2026 15.55(5)_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.55(5)_aug_comp.wav
SPK002,unknown,Copy of 07-09-2026 15.55(6).wav,Copy of 07-09-2026 15.55(6)_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.55(6)_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.55(6).wav,Copy of 07-09-2026 15.55(6)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.55(6)_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.55(6).wav,Copy of 07-09-2026 15.55(6)_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.55(6)_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.55(6).wav,Copy of 07-09-2026 15.55(6)_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.55(6)_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.55(6).wav,Copy of 07-09-2026 15.55(6)_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.55(6)_aug_comp.wav
SPK002,unknown,Copy of 07-09-2026 15.55(7).wav,Copy of 07-09-2026 15.55(7)_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.55(7)_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.55(7).wav,Copy of 07-09-2026 15.55(7)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.55(7)_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.55(7).wav,Copy of 07-09-2026 15.55(7)_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.55(7)_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.55(7).wav,Copy of 07-09-2026 15.55(7)_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.55(7)_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.55(7).wav,Copy of 07-09-2026 15.55(7)_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.55(7)_aug_comp.wav
SPK002,unknown,Copy of 07-09-2026 15.55(8).wav,Copy of 07-09-2026 15.55(8)_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.55(8)_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.55(8).wav,Copy of 07-09-2026 15.55(8)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.55(8)_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.55(8).wav,Copy of 07-09-2026 15.55(8)_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.55(8)_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.55(8).wav,Copy of 07-09-2026 15.55(8)_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.55(8)_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.55(8).wav,Copy of 07-09-2026 15.55(8)_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.55(8)_aug_comp.wav
SPK002,unknown,Copy of 07-09-2026 15.55.wav,Copy of 07-09-2026 15.55_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.55_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.55.wav,Copy of 07-09-2026 15.55_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.55_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.55.wav,Copy of 07-09-2026 15.55_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.55_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.55.wav,Copy of 07-09-2026 15.55_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.55_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.55.wav,Copy of 07-09-2026 15.55_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.55_aug_comp.wav
SPK002,unknown,Copy of 07-09-2026 15.56(2).wav,Copy of 07-09-2026 15.56(2)_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.56(2)_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.56(2).wav,Copy of 07-09-2026 15.56(2)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.56(2)_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.56(2).wav,Copy of 07-09-2026 15.56(2)_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.56(2)_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.56(2).wav,Copy of 07-09-2026 15.56(2)_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.56(2)_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.56(2).wav,Copy of 07-09-2026 15.56(2)_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.56(2)_aug_comp.wav
SPK002,unknown,Copy of 07-09-2026 15.56(3).wav,Copy of 07-09-2026 15.56(3)_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.56(3)_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.56(3).wav,Copy of 07-09-2026 15.56(3)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.56(3)_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.56(3).wav,Copy of 07-09-2026 15.56(3)_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.56(3)_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.56(3).wav,Copy of 07-09-2026 15.56(3)_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.56(3)_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.56(3).wav,Copy of 07-09-2026 15.56(3)_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.56(3)_aug_comp.wav
SPK002,unknown,Copy of 07-09-2026 15.56(4).wav,Copy of 07-09-2026 15.56(4)_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.56(4)_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.56(4).wav,Copy of 07-09-2026 15.56(4)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.56(4)_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.56(4).wav,Copy of 07-09-2026 15.56(4)_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.56(4)_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.56(4).wav,Copy of 07-09-2026 15.56(4)_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.56(4)_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.56(4).wav,Copy of 07-09-2026 15.56(4)_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.56(4)_aug_comp.wav
SPK002,unknown,Copy of 07-09-2026 15.56(5).wav,Copy of 07-09-2026 15.56(5)_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.56(5)_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.56(5).wav,Copy of 07-09-2026 15.56(5)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.56(5)_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.56(5).wav,Copy of 07-09-2026 15.56(5)_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.56(5)_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.56(5).wav,Copy of 07-09-2026 15.56(5)_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.56(5)_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.56(5).wav,Copy of 07-09-2026 15.56(5)_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.56(5)_aug_comp.wav
SPK002,unknown,Copy of 07-09-2026 15.56(6).wav,Copy of 07-09-2026 15.56(6)_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.56(6)_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.56(6).wav,Copy of 07-09-2026 15.56(6)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.56(6)_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.56(6).wav,Copy of 07-09-2026 15.56(6)_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.56(6)_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.56(6).wav,Copy of 07-09-2026 15.56(6)_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.56(6)_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.56(6).wav,Copy of 07-09-2026 15.56(6)_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.56(6)_aug_comp.wav
SPK002,unknown,Copy of 07-09-2026 15.56.wav,Copy of 07-09-2026 15.56_orig.wav,clean_original,SPK002/unknown/Copy of 07-09-2026 15.56_orig.wav
SPK002,unknown,Copy of 07-09-2026 15.56.wav,Copy of 07-09-2026 15.56_aug_shift.wav,time_shift,SPK002/unknown/Copy of 07-09-2026 15.56_aug_shift.wav
SPK002,unknown,Copy of 07-09-2026 15.56.wav,Copy of 07-09-2026 15.56_aug_noise.wav,noise,SPK002/unknown/Copy of 07-09-2026 15.56_aug_noise.wav
SPK002,unknown,Copy of 07-09-2026 15.56.wav,Copy of 07-09-2026 15.56_aug_gain.wav,gain,SPK002/unknown/Copy of 07-09-2026 15.56_aug_gain.wav
SPK002,unknown,Copy of 07-09-2026 15.56.wav,Copy of 07-09-2026 15.56_aug_comp.wav,composite,SPK002/unknown/Copy of 07-09-2026 15.56_aug_comp.wav
SPK003,proxima,New recording 1.wav,New recording 1_orig.wav,clean_original,SPK003/proxima/New recording 1_orig.wav
SPK003,proxima,New recording 1.wav,New recording 1_aug_shift.wav,time_shift,SPK003/proxima/New recording 1_aug_shift.wav
SPK003,proxima,New recording 1.wav,New recording 1_aug_noise.wav,noise,SPK003/proxima/New recording 1_aug_noise.wav
SPK003,proxima,New recording 1.wav,New recording 1_aug_gain.wav,gain,SPK003/proxima/New recording 1_aug_gain.wav
SPK003,proxima,New recording 1.wav,New recording 1_aug_comp.wav,composite,SPK003/proxima/New recording 1_aug_comp.wav
SPK003,proxima,New recording 10.wav,New recording 10_orig.wav,clean_original,SPK003/proxima/New recording 10_orig.wav
SPK003,proxima,New recording 10.wav,New recording 10_aug_shift.wav,time_shift,SPK003/proxima/New recording 10_aug_shift.wav
SPK003,proxima,New recording 10.wav,New recording 10_aug_noise.wav,noise,SPK003/proxima/New recording 10_aug_noise.wav
SPK003,proxima,New recording 10.wav,New recording 10_aug_gain.wav,gain,SPK003/proxima/New recording 10_aug_gain.wav
SPK003,proxima,New recording 10.wav,New recording 10_aug_comp.wav,composite,SPK003/proxima/New recording 10_aug_comp.wav
SPK003,proxima,New recording 11.wav,New recording 11_orig.wav,clean_original,SPK003/proxima/New recording 11_orig.wav
SPK003,proxima,New recording 11.wav,New recording 11_aug_shift.wav,time_shift,SPK003/proxima/New recording 11_aug_shift.wav
SPK003,proxima,New recording 11.wav,New recording 11_aug_noise.wav,noise,SPK003/proxima/New recording 11_aug_noise.wav
SPK003,proxima,New recording 11.wav,New recording 11_aug_gain.wav,gain,SPK003/proxima/New recording 11_aug_gain.wav
SPK003,proxima,New recording 11.wav,New recording 11_aug_comp.wav,composite,SPK003/proxima/New recording 11_aug_comp.wav
SPK003,proxima,New recording 12.wav,New recording 12_orig.wav,clean_original,SPK003/proxima/New recording 12_orig.wav
SPK003,proxima,New recording 12.wav,New recording 12_aug_shift.wav,time_shift,SPK003/proxima/New recording 12_aug_shift.wav
SPK003,proxima,New recording 12.wav,New recording 12_aug_noise.wav,noise,SPK003/proxima/New recording 12_aug_noise.wav
SPK003,proxima,New recording 12.wav,New recording 12_aug_gain.wav,gain,SPK003/proxima/New recording 12_aug_gain.wav
SPK003,proxima,New recording 12.wav,New recording 12_aug_comp.wav,composite,SPK003/proxima/New recording 12_aug_comp.wav
SPK003,proxima,New recording 13.wav,New recording 13_orig.wav,clean_original,SPK003/proxima/New recording 13_orig.wav
SPK003,proxima,New recording 13.wav,New recording 13_aug_shift.wav,time_shift,SPK003/proxima/New recording 13_aug_shift.wav
SPK003,proxima,New recording 13.wav,New recording 13_aug_noise.wav,noise,SPK003/proxima/New recording 13_aug_noise.wav
SPK003,proxima,New recording 13.wav,New recording 13_aug_gain.wav,gain,SPK003/proxima/New recording 13_aug_gain.wav
SPK003,proxima,New recording 13.wav,New recording 13_aug_comp.wav,composite,SPK003/proxima/New recording 13_aug_comp.wav
SPK003,proxima,New recording 14.wav,New recording 14_orig.wav,clean_original,SPK003/proxima/New recording 14_orig.wav
SPK003,proxima,New recording 14.wav,New recording 14_aug_shift.wav,time_shift,SPK003/proxima/New recording 14_aug_shift.wav
SPK003,proxima,New recording 14.wav,New recording 14_aug_noise.wav,noise,SPK003/proxima/New recording 14_aug_noise.wav
SPK003,proxima,New recording 14.wav,New recording 14_aug_gain.wav,gain,SPK003/proxima/New recording 14_aug_gain.wav
SPK003,proxima,New recording 14.wav,New recording 14_aug_comp.wav,composite,SPK003/proxima/New recording 14_aug_comp.wav
SPK003,proxima,New recording 15.wav,New recording 15_orig.wav,clean_original,SPK003/proxima/New recording 15_orig.wav
SPK003,proxima,New recording 15.wav,New recording 15_aug_shift.wav,time_shift,SPK003/proxima/New recording 15_aug_shift.wav
SPK003,proxima,New recording 15.wav,New recording 15_aug_noise.wav,noise,SPK003/proxima/New recording 15_aug_noise.wav
SPK003,proxima,New recording 15.wav,New recording 15_aug_gain.wav,gain,SPK003/proxima/New recording 15_aug_gain.wav
SPK003,proxima,New recording 15.wav,New recording 15_aug_comp.wav,composite,SPK003/proxima/New recording 15_aug_comp.wav
SPK003,proxima,New recording 16.wav,New recording 16_orig.wav,clean_original,SPK003/proxima/New recording 16_orig.wav
SPK003,proxima,New recording 16.wav,New recording 16_aug_shift.wav,time_shift,SPK003/proxima/New recording 16_aug_shift.wav
SPK003,proxima,New recording 16.wav,New recording 16_aug_noise.wav,noise,SPK003/proxima/New recording 16_aug_noise.wav
SPK003,proxima,New recording 16.wav,New recording 16_aug_gain.wav,gain,SPK003/proxima/New recording 16_aug_gain.wav
SPK003,proxima,New recording 16.wav,New recording 16_aug_comp.wav,composite,SPK003/proxima/New recording 16_aug_comp.wav
SPK003,proxima,New recording 17.wav,New recording 17_orig.wav,clean_original,SPK003/proxima/New recording 17_orig.wav
SPK003,proxima,New recording 17.wav,New recording 17_aug_shift.wav,time_shift,SPK003/proxima/New recording 17_aug_shift.wav
SPK003,proxima,New recording 17.wav,New recording 17_aug_noise.wav,noise,SPK003/proxima/New recording 17_aug_noise.wav
SPK003,proxima,New recording 17.wav,New recording 17_aug_gain.wav,gain,SPK003/proxima/New recording 17_aug_gain.wav
SPK003,proxima,New recording 17.wav,New recording 17_aug_comp.wav,composite,SPK003/proxima/New recording 17_aug_comp.wav
SPK003,proxima,New recording 18.wav,New recording 18_orig.wav,clean_original,SPK003/proxima/New recording 18_orig.wav
SPK003,proxima,New recording 18.wav,New recording 18_aug_shift.wav,time_shift,SPK003/proxima/New recording 18_aug_shift.wav
SPK003,proxima,New recording 18.wav,New recording 18_aug_noise.wav,noise,SPK003/proxima/New recording 18_aug_noise.wav
SPK003,proxima,New recording 18.wav,New recording 18_aug_gain.wav,gain,SPK003/proxima/New recording 18_aug_gain.wav
SPK003,proxima,New recording 18.wav,New recording 18_aug_comp.wav,composite,SPK003/proxima/New recording 18_aug_comp.wav
SPK003,proxima,New recording 19.wav,New recording 19_orig.wav,clean_original,SPK003/proxima/New recording 19_orig.wav
SPK003,proxima,New recording 19.wav,New recording 19_aug_shift.wav,time_shift,SPK003/proxima/New recording 19_aug_shift.wav
SPK003,proxima,New recording 19.wav,New recording 19_aug_noise.wav,noise,SPK003/proxima/New recording 19_aug_noise.wav
SPK003,proxima,New recording 19.wav,New recording 19_aug_gain.wav,gain,SPK003/proxima/New recording 19_aug_gain.wav
SPK003,proxima,New recording 19.wav,New recording 19_aug_comp.wav,composite,SPK003/proxima/New recording 19_aug_comp.wav
SPK003,proxima,New recording 2.wav,New recording 2_orig.wav,clean_original,SPK003/proxima/New recording 2_orig.wav
SPK003,proxima,New recording 2.wav,New recording 2_aug_shift.wav,time_shift,SPK003/proxima/New recording 2_aug_shift.wav
SPK003,proxima,New recording 2.wav,New recording 2_aug_noise.wav,noise,SPK003/proxima/New recording 2_aug_noise.wav
SPK003,proxima,New recording 2.wav,New recording 2_aug_gain.wav,gain,SPK003/proxima/New recording 2_aug_gain.wav
SPK003,proxima,New recording 2.wav,New recording 2_aug_comp.wav,composite,SPK003/proxima/New recording 2_aug_comp.wav
SPK003,proxima,New recording 20.wav,New recording 20_orig.wav,clean_original,SPK003/proxima/New recording 20_orig.wav
SPK003,proxima,New recording 20.wav,New recording 20_aug_shift.wav,time_shift,SPK003/proxima/New recording 20_aug_shift.wav
SPK003,proxima,New recording 20.wav,New recording 20_aug_noise.wav,noise,SPK003/proxima/New recording 20_aug_noise.wav
SPK003,proxima,New recording 20.wav,New recording 20_aug_gain.wav,gain,SPK003/proxima/New recording 20_aug_gain.wav
SPK003,proxima,New recording 20.wav,New recording 20_aug_comp.wav,composite,SPK003/proxima/New recording 20_aug_comp.wav
SPK003,proxima,New recording 21.wav,New recording 21_orig.wav,clean_original,SPK003/proxima/New recording 21_orig.wav
SPK003,proxima,New recording 21.wav,New recording 21_aug_shift.wav,time_shift,SPK003/proxima/New recording 21_aug_shift.wav
SPK003,proxima,New recording 21.wav,New recording 21_aug_noise.wav,noise,SPK003/proxima/New recording 21_aug_noise.wav
SPK003,proxima,New recording 21.wav,New recording 21_aug_gain.wav,gain,SPK003/proxima/New recording 21_aug_gain.wav
SPK003,proxima,New recording 21.wav,New recording 21_aug_comp.wav,composite,SPK003/proxima/New recording 21_aug_comp.wav
SPK003,proxima,New recording 22.wav,New recording 22_orig.wav,clean_original,SPK003/proxima/New recording 22_orig.wav
SPK003,proxima,New recording 22.wav,New recording 22_aug_shift.wav,time_shift,SPK003/proxima/New recording 22_aug_shift.wav
SPK003,proxima,New recording 22.wav,New recording 22_aug_noise.wav,noise,SPK003/proxima/New recording 22_aug_noise.wav
SPK003,proxima,New recording 22.wav,New recording 22_aug_gain.wav,gain,SPK003/proxima/New recording 22_aug_gain.wav
SPK003,proxima,New recording 22.wav,New recording 22_aug_comp.wav,composite,SPK003/proxima/New recording 22_aug_comp.wav
SPK003,proxima,New recording 23.wav,New recording 23_orig.wav,clean_original,SPK003/proxima/New recording 23_orig.wav
SPK003,proxima,New recording 23.wav,New recording 23_aug_shift.wav,time_shift,SPK003/proxima/New recording 23_aug_shift.wav
SPK003,proxima,New recording 23.wav,New recording 23_aug_noise.wav,noise,SPK003/proxima/New recording 23_aug_noise.wav
SPK003,proxima,New recording 23.wav,New recording 23_aug_gain.wav,gain,SPK003/proxima/New recording 23_aug_gain.wav
SPK003,proxima,New recording 23.wav,New recording 23_aug_comp.wav,composite,SPK003/proxima/New recording 23_aug_comp.wav
SPK003,proxima,New recording 24.wav,New recording 24_orig.wav,clean_original,SPK003/proxima/New recording 24_orig.wav
SPK003,proxima,New recording 24.wav,New recording 24_aug_shift.wav,time_shift,SPK003/proxima/New recording 24_aug_shift.wav
SPK003,proxima,New recording 24.wav,New recording 24_aug_noise.wav,noise,SPK003/proxima/New recording 24_aug_noise.wav
SPK003,proxima,New recording 24.wav,New recording 24_aug_gain.wav,gain,SPK003/proxima/New recording 24_aug_gain.wav
SPK003,proxima,New recording 24.wav,New recording 24_aug_comp.wav,composite,SPK003/proxima/New recording 24_aug_comp.wav
SPK003,proxima,New recording 25.wav,New recording 25_orig.wav,clean_original,SPK003/proxima/New recording 25_orig.wav
SPK003,proxima,New recording 25.wav,New recording 25_aug_shift.wav,time_shift,SPK003/proxima/New recording 25_aug_shift.wav
SPK003,proxima,New recording 25.wav,New recording 25_aug_noise.wav,noise,SPK003/proxima/New recording 25_aug_noise.wav
SPK003,proxima,New recording 25.wav,New recording 25_aug_gain.wav,gain,SPK003/proxima/New recording 25_aug_gain.wav
SPK003,proxima,New recording 25.wav,New recording 25_aug_comp.wav,composite,SPK003/proxima/New recording 25_aug_comp.wav
SPK003,proxima,New recording 26.wav,New recording 26_orig.wav,clean_original,SPK003/proxima/New recording 26_orig.wav
SPK003,proxima,New recording 26.wav,New recording 26_aug_shift.wav,time_shift,SPK003/proxima/New recording 26_aug_shift.wav
SPK003,proxima,New recording 26.wav,New recording 26_aug_noise.wav,noise,SPK003/proxima/New recording 26_aug_noise.wav
SPK003,proxima,New recording 26.wav,New recording 26_aug_gain.wav,gain,SPK003/proxima/New recording 26_aug_gain.wav
SPK003,proxima,New recording 26.wav,New recording 26_aug_comp.wav,composite,SPK003/proxima/New recording 26_aug_comp.wav
SPK003,proxima,New recording 27.wav,New recording 27_orig.wav,clean_original,SPK003/proxima/New recording 27_orig.wav
SPK003,proxima,New recording 27.wav,New recording 27_aug_shift.wav,time_shift,SPK003/proxima/New recording 27_aug_shift.wav
SPK003,proxima,New recording 27.wav,New recording 27_aug_noise.wav,noise,SPK003/proxima/New recording 27_aug_noise.wav
SPK003,proxima,New recording 27.wav,New recording 27_aug_gain.wav,gain,SPK003/proxima/New recording 27_aug_gain.wav
SPK003,proxima,New recording 27.wav,New recording 27_aug_comp.wav,composite,SPK003/proxima/New recording 27_aug_comp.wav
SPK003,proxima,New recording 28.wav,New recording 28_orig.wav,clean_original,SPK003/proxima/New recording 28_orig.wav
SPK003,proxima,New recording 28.wav,New recording 28_aug_shift.wav,time_shift,SPK003/proxima/New recording 28_aug_shift.wav
SPK003,proxima,New recording 28.wav,New recording 28_aug_noise.wav,noise,SPK003/proxima/New recording 28_aug_noise.wav
SPK003,proxima,New recording 28.wav,New recording 28_aug_gain.wav,gain,SPK003/proxima/New recording 28_aug_gain.wav
SPK003,proxima,New recording 28.wav,New recording 28_aug_comp.wav,composite,SPK003/proxima/New recording 28_aug_comp.wav
SPK003,proxima,New recording 29.wav,New recording 29_orig.wav,clean_original,SPK003/proxima/New recording 29_orig.wav
SPK003,proxima,New recording 29.wav,New recording 29_aug_shift.wav,time_shift,SPK003/proxima/New recording 29_aug_shift.wav
SPK003,proxima,New recording 29.wav,New recording 29_aug_noise.wav,noise,SPK003/proxima/New recording 29_aug_noise.wav
SPK003,proxima,New recording 29.wav,New recording 29_aug_gain.wav,gain,SPK003/proxima/New recording 29_aug_gain.wav
SPK003,proxima,New recording 29.wav,New recording 29_aug_comp.wav,composite,SPK003/proxima/New recording 29_aug_comp.wav
SPK003,proxima,New recording 3.wav,New recording 3_orig.wav,clean_original,SPK003/proxima/New recording 3_orig.wav
SPK003,proxima,New recording 3.wav,New recording 3_aug_shift.wav,time_shift,SPK003/proxima/New recording 3_aug_shift.wav
SPK003,proxima,New recording 3.wav,New recording 3_aug_noise.wav,noise,SPK003/proxima/New recording 3_aug_noise.wav
SPK003,proxima,New recording 3.wav,New recording 3_aug_gain.wav,gain,SPK003/proxima/New recording 3_aug_gain.wav
SPK003,proxima,New recording 3.wav,New recording 3_aug_comp.wav,composite,SPK003/proxima/New recording 3_aug_comp.wav
SPK003,proxima,New recording 30.wav,New recording 30_orig.wav,clean_original,SPK003/proxima/New recording 30_orig.wav
SPK003,proxima,New recording 30.wav,New recording 30_aug_shift.wav,time_shift,SPK003/proxima/New recording 30_aug_shift.wav
SPK003,proxima,New recording 30.wav,New recording 30_aug_noise.wav,noise,SPK003/proxima/New recording 30_aug_noise.wav
SPK003,proxima,New recording 30.wav,New recording 30_aug_gain.wav,gain,SPK003/proxima/New recording 30_aug_gain.wav
SPK003,proxima,New recording 30.wav,New recording 30_aug_comp.wav,composite,SPK003/proxima/New recording 30_aug_comp.wav
SPK003,proxima,New recording 31.wav,New recording 31_orig.wav,clean_original,SPK003/proxima/New recording 31_orig.wav
SPK003,proxima,New recording 31.wav,New recording 31_aug_shift.wav,time_shift,SPK003/proxima/New recording 31_aug_shift.wav
SPK003,proxima,New recording 31.wav,New recording 31_aug_noise.wav,noise,SPK003/proxima/New recording 31_aug_noise.wav
SPK003,proxima,New recording 31.wav,New recording 31_aug_gain.wav,gain,SPK003/proxima/New recording 31_aug_gain.wav
SPK003,proxima,New recording 31.wav,New recording 31_aug_comp.wav,composite,SPK003/proxima/New recording 31_aug_comp.wav
SPK003,proxima,New recording 32.wav,New recording 32_orig.wav,clean_original,SPK003/proxima/New recording 32_orig.wav
SPK003,proxima,New recording 32.wav,New recording 32_aug_shift.wav,time_shift,SPK003/proxima/New recording 32_aug_shift.wav
SPK003,proxima,New recording 32.wav,New recording 32_aug_noise.wav,noise,SPK003/proxima/New recording 32_aug_noise.wav
SPK003,proxima,New recording 32.wav,New recording 32_aug_gain.wav,gain,SPK003/proxima/New recording 32_aug_gain.wav
SPK003,proxima,New recording 32.wav,New recording 32_aug_comp.wav,composite,SPK003/proxima/New recording 32_aug_comp.wav
SPK003,proxima,New recording 33.wav,New recording 33_orig.wav,clean_original,SPK003/proxima/New recording 33_orig.wav
SPK003,proxima,New recording 33.wav,New recording 33_aug_shift.wav,time_shift,SPK003/proxima/New recording 33_aug_shift.wav
SPK003,proxima,New recording 33.wav,New recording 33_aug_noise.wav,noise,SPK003/proxima/New recording 33_aug_noise.wav
SPK003,proxima,New recording 33.wav,New recording 33_aug_gain.wav,gain,SPK003/proxima/New recording 33_aug_gain.wav
SPK003,proxima,New recording 33.wav,New recording 33_aug_comp.wav,composite,SPK003/proxima/New recording 33_aug_comp.wav
SPK003,proxima,New recording 34.wav,New recording 34_orig.wav,clean_original,SPK003/proxima/New recording 34_orig.wav
SPK003,proxima,New recording 34.wav,New recording 34_aug_shift.wav,time_shift,SPK003/proxima/New recording 34_aug_shift.wav
