filename,original_path,split,speaker,class
2026-09-05_175335211.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175335211.wav,train,SPK009,proxima
2026-09-05_174817213.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174817213.wav,train,SPK009,proxima
2026-09-05_174909730.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174909730.wav,train,SPK009,proxima
2026-09-05_174919297.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174919297.wav,train,SPK009,proxima
2026-09-05_175549966.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175549966.wav,train,SPK009,proxima
2026-09-05_175755637.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175755637.wav,train,SPK009,proxima
2026-09-05_174927042.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174927042.wav,train,SPK009,proxima
2026-09-05_175040781.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175040781.wav,train,SPK009,proxima
2026-09-05_175058185.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175058185.wav,train,SPK009,proxima
2026-09-05_175106103.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175106103.wav,train,SPK009,proxima
2026-09-05_175807690.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175807690.wav,train,SPK009,proxima
2026-09-05_174950984.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174950984.wav,train,SPK009,proxima
2026-09-05_175035081.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175035081.wav,train,SPK009,proxima
2026-09-05_175238432.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175238432.wav,train,SPK009,proxima
2026-09-05_175509784.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175509784.wav,train,SPK009,proxima
2026-09-05_175132455.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175132455.wav,train,SPK009,proxima
2026-09-05_174915218.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174915218.wav,train,SPK009,proxima
2026-09-05_175741421.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175741421.wav,train,SPK009,proxima
2026-09-05_175052906.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175052906.wav,train,SPK009,proxima
2026-09-05_175144000.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175144000.wav,train,SPK009,proxima
2026-09-05_175647100.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175647100.wav,train,SPK009,proxima
2026-09-05_174944456.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174944456.wav,train,SPK009,proxima
2026-09-05_175030386.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175030386.wav,train,SPK009,proxima
2026-09-05_175522693.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175522693.wav,train,SPK009,proxima
2026-09-05_175246530.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175246530.wav,train,SPK009,proxima
2026-09-05_175815590.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175815590.wav,train,SPK009,proxima
2026-09-05_174937906.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174937906.wav,train,SPK009,proxima
2026-09-05_175638454.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175638454.wav,train,SPK009,proxima
2026-09-05_174848261.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174848261.wav,train,SPK009,proxima
2026-09-05_175652723.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175652723.wav,train,SPK009,proxima
2026-09-05_175607880.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175607880.wav,train,SPK009,proxima
2026-09-05_175112247.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175112247.wav,train,SPK009,proxima
2026-09-05_175120781.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175120781.wav,train,SPK009,proxima
2026-09-05_174854894.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174854894.wav,train,SPK009,proxima
2026-09-05_175802611.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175802611.wav,test,SPK009,proxima
2026-09-05_175136421.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175136421.wav,test,SPK009,proxima
2026-09-05_175012295.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175012295.wav,test,SPK009,proxima
2026-09-05_175631798.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175631798.wav,test,SPK009,proxima
2026-09-05_175626671.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175626671.wav,test,SPK009,proxima
2026-09-05_174801723.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174801723.wav,test,SPK009,proxima
2026-09-05_175321677.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175321677.wav,test,SPK009,proxima
2026-09-05_174838004.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_174838004.wav,test,SPK009,proxima
2026-09-05_175046700.wav,PROXIMA_DATA_1/SPK009/proxima/2026-09-05_175046700.wav,test,SPK009,proxima
