original_path,output_path,speaker,class,original_format,original_duration,original_sample_rate,original_channels,processing_status,failure_reason
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.44(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.44(3).wav,SPK002,unknown,.wav,1.9800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.44(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.44(4).wav,SPK002,unknown,.wav,1.7400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.44(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.44(5).wav,SPK002,unknown,.wav,1.9600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.44.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.44.wav,SPK002,unknown,.wav,1.9200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.45(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.45(2).wav,SPK002,unknown,.wav,1.7800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.45(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.45(3).wav,SPK002,unknown,.wav,1.9200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.45(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.45(4).wav,SPK002,unknown,.wav,1.6400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.45.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.45.wav,SPK002,unknown,.wav,2.0400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.46(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.46(2).wav,SPK002,unknown,.wav,1.6400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.46(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.46(3).wav,SPK002,unknown,.wav,1.8200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.46.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.46.wav,SPK002,unknown,.wav,1.7800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.49.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.49.wav,SPK002,unknown,.wav,1.3400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.50(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.50(2).wav,SPK002,unknown,.wav,2.3600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.50(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.50(3).wav,SPK002,unknown,.wav,1.4200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.50(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.50(4).wav,SPK002,unknown,.wav,1.4400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.50(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.50(5).wav,SPK002,unknown,.wav,1.6000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.50(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.50(6).wav,SPK002,unknown,.wav,1.5200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.50.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.50.wav,SPK002,unknown,.wav,1.9400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.51(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.51(2).wav,SPK002,unknown,.wav,1.6200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.51(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.51(3).wav,SPK002,unknown,.wav,1.4400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.51(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.51(4).wav,SPK002,unknown,.wav,2.1400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.51(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.51(5).wav,SPK002,unknown,.wav,1.6400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.51(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.51(6).wav,SPK002,unknown,.wav,1.6000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.51.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.51.wav,SPK002,unknown,.wav,1.5600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.52(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.52(2).wav,SPK002,unknown,.wav,1.9600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.52(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.52(3).wav,SPK002,unknown,.wav,1.3800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.52(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.52(4).wav,SPK002,unknown,.wav,1.4000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.52.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.52.wav,SPK002,unknown,.wav,1.5800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.53(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.53(2).wav,SPK002,unknown,.wav,1.5000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.53(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.53(3).wav,SPK002,unknown,.wav,1.5200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.53(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.53(4).wav,SPK002,unknown,.wav,1.4800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.53.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.53.wav,SPK002,unknown,.wav,1.5400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.54(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.54(2).wav,SPK002,unknown,.wav,1.6600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.54(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.54(3).wav,SPK002,unknown,.wav,1.6800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.54.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.54.wav,SPK002,unknown,.wav,1.4400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.55(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.55(2).wav,SPK002,unknown,.wav,1.3800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.55(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.55(3).wav,SPK002,unknown,.wav,1.4000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.55(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.55(4).wav,SPK002,unknown,.wav,1.4000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.55(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.55(5).wav,SPK002,unknown,.wav,1.4200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.55(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.55(6).wav,SPK002,unknown,.wav,1.3600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.55(7).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.55(7).wav,SPK002,unknown,.wav,1.2800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.55(8).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.55(8).wav,SPK002,unknown,.wav,1.7000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.55.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.55.wav,SPK002,unknown,.wav,1.8200,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.56(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.56(2).wav,SPK002,unknown,.wav,2.0800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.56(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.56(3).wav,SPK002,unknown,.wav,1.3400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.56(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.56(4).wav,SPK002,unknown,.wav,1.4400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.56(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.56(5).wav,SPK002,unknown,.wav,1.2600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.56(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.56(6).wav,SPK002,unknown,.wav,1.3600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\07-09-2026 15.56.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\07-09-2026 15.56.wav,SPK002,unknown,.wav,2.5800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.56(7).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.56(7).wav,SPK002,unknown,.wav,1.5000,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.57(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.57(2).wav,SPK002,unknown,.wav,1.7800,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.57(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.57(3).wav,SPK002,unknown,.wav,1.5600,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.57(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.57(4).wav,SPK002,unknown,.wav,1.7400,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.57(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.57(5).wav,SPK002,unknown,.wav,1.8400,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.57(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.57(6).wav,SPK002,unknown,.wav,1.8600,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.57.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.57.wav,SPK002,unknown,.wav,2.0000,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.58(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.58(2).wav,SPK002,unknown,.wav,1.6000,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.58(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.58(3).wav,SPK002,unknown,.wav,1.7000,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.58(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.58(4).wav,SPK002,unknown,.wav,1.6600,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.58.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.58.wav,SPK002,unknown,.wav,1.6800,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.59(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.59(2).wav,SPK002,unknown,.wav,1.6400,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.59(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.59(3).wav,SPK002,unknown,.wav,1.4400,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 16.59.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 16.59.wav,SPK002,unknown,.wav,1.4600,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.00(10).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.00(10).wav,SPK002,unknown,.wav,1.3800,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.00(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.00(2).wav,SPK002,unknown,.wav,1.6000,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.00(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.00(3).wav,SPK002,unknown,.wav,1.4800,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.00(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.00(4).wav,SPK002,unknown,.wav,1.3800,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.00(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.00(5).wav,SPK002,unknown,.wav,1.6000,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.00(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.00(6).wav,SPK002,unknown,.wav,1.7600,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.00(7).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.00(7).wav,SPK002,unknown,.wav,1.7600,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.00(8).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.00(8).wav,SPK002,unknown,.wav,2.0200,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.00(9).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.00(9).wav,SPK002,unknown,.wav,1.5600,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.00.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.00.wav,SPK002,unknown,.wav,1.7600,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.01(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.01(2).wav,SPK002,unknown,.wav,1.8600,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.01(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.01(3).wav,SPK002,unknown,.wav,1.8200,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.01(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.01(4).wav,SPK002,unknown,.wav,1.7200,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.01(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.01(5).wav,SPK002,unknown,.wav,1.6600,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.01(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.01(6).wav,SPK002,unknown,.wav,2.0400,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.01.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.01.wav,SPK002,unknown,.wav,1.6200,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.02(2).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.02(2).wav,SPK002,unknown,.wav,1.9400,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.02(3).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.02(3).wav,SPK002,unknown,.wav,1.9800,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.02(4).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.02(4).wav,SPK002,unknown,.wav,1.9200,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.02(5).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.02(5).wav,SPK002,unknown,.wav,1.9200,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.02(6).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.02(6).wav,SPK002,unknown,.wav,1.7400,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.02(7).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.02(7).wav,SPK002,unknown,.wav,1.9800,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.02(8).wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.02(8).wav,SPK002,unknown,.wav,1.8200,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.02.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.02.wav,SPK002,unknown,.wav,1.6000,16000,1,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK002\unknown\Copy of 05-09-2026 17.03.wav,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK002\unknown\Copy of 05-09-2026 17.03.wav,SPK002,unknown,.wav,1.8400,16000,1,SUCCESS,
